suite,family,scale,split,time_limit,solver_seeds,path,relative_path,instance,method,seed,training_seed,run_label,warm_start,started_at,status,solving_time,end_to_end_time,cutsel_callback_calls,cutsel_callback_time,cutsel_feature_time,cutsel_device_transfer_time,cutsel_policy_inference_time,cutsel_structure_rerank_time,cutsel_root_calls,cutsel_nonroot_calls,nodes,gap,primal_dual_integral,best_objective,schedule_total_wait,schedule_max_wait,schedule_cadence_cv,schedule_cadence_deviation_sum,n_solutions,has_incumbent,solution_file,solution_write_error,acs_weights,acs_weight_source,policy_model,feature_dim,structure_rerank,decode_type,error
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f020_m020_proc100.lp,spbs\cie_ood_n040_f020_m020_proc100.lp,cie_ood_n040_f020_m020_proc100.lp,hem_beam,2,1,trainseed_1,auto,2026-07-28T15:13:01,timelimit,1200.0,1199.9544765000028,1,0.028597199998330325,0.014537811279296875,0.0017216205596923828,0.005911350250244141,0.0,1,0,104137,2.455922865013774,86591.04224790754,10036.0,195008.0,10000.0,0.6899849978632568,73.0,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f020_m020_proc100__hem_beam__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\hem\seed_1\itr_60.pkl,13,False,beam_search,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f020_m020_proc100.lp,spbs\cie_ood_n040_f020_m020_proc100.lp,cie_ood_n040_f020_m020_proc100.lp,hem_structure,2,1,trainseed_1,auto,2026-07-28T15:33:01,timelimit,1200.0,1199.9484383000017,1,0.07514330000049085,0.029225826263427734,0.0,0.03599882125854492,0.002001047134399414,1,0,90978,2.5251141552511416,86757.22399362295,10036.0,195008.0,10000.0,0.6899849978632568,73.0,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f020_m020_proc100__hem_structure__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\proposed\seed_1\itr_60.pkl,23,True,greedy,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f020_m020_proc100.lp,spbs\cie_ood_n040_f020_m020_proc100.lp,cie_ood_n040_f020_m020_proc100.lp,proposed,2,1,trainseed_1,auto,2026-07-28T15:53:01,timelimit,1200.0,1200.0053345000015,1,0.10612939999919035,0.021000146865844727,0.00099945068359375,0.07503080368041992,0.0010006427764892578,1,0,91863,2.5251141552511416,86756.09804703068,10036.0,195008.0,10000.0,0.6899849978632568,73.0,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f020_m020_proc100__proposed__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\proposed\seed_1\itr_60.pkl,23,True,beam_search,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f020_m020_proc100.lp,spbs\cie_ood_n040_f020_m020_proc100.lp,cie_ood_n040_f020_m020_proc100.lp,scip_default,2,1,trainseed_1,auto,2026-07-28T16:13:01,timelimit,1200.0,1199.975723200001,0,0.0,0.0,0.0,0.0,0.0,0,0,98660,2.5275922671353253,86778.3541252914,10036.0,195008.0,10000.0,0.6899849978632568,73.0,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f020_m020_proc100__scip_default__solverseed_2__trainseed_1__trainseed_1.sol,,,,,,False,,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,spbs\cie_ood_n040_f030_m010_proc100.lp,cie_ood_n040_f030_m010_proc100.lp,hem,2,1,trainseed_1,auto,2026-07-28T16:33:01,timelimit,1200.0,1199.9881395000011,1,0.04715279999800259,0.018000364303588867,0.0,0.020435571670532227,0.0,1,0,77007,0.33775587566338133,33907.09445364619,3529.0,133087.0,10000.0,0.5529783623366668,1048.0,6,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__hem__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\hem\seed_1\itr_60.pkl,13,False,greedy,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,spbs\cie_ood_n040_f030_m010_proc100.lp,cie_ood_n040_f030_m010_proc100.lp,rdmct_feature_only,2,1,trainseed_1,auto,2026-07-28T16:53:01,timelimit,1200.0,1200.059768300005,1,0.0764601999981096,0.04518699645996094,0.0,0.02284526824951172,0.0,1,0,105512,0.35695238095238097,34377.89848043162,3562.0,133407.2,10000.0,0.5431598536327574,1060.0,6,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__rdmct_feature_only__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\feature_only\seed_1\itr_60.pkl,23,False,greedy,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,spbs\cie_ood_n040_f030_m010_proc100.lp,cie_ood_n040_f030_m010_proc100.lp,hem_beam,2,1,trainseed_1,auto,2026-07-28T17:13:01,timelimit,1200.0,1199.9664800999963,1,0.07734809999965364,0.018381834030151367,0.0009996891021728516,0.04854893684387207,0.0,1,0,77530,0.33775587566338133,33877.061957188256,3529.0,133087.0,10000.0,0.5529783623366668,1048.0,6,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__hem_beam__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\hem\seed_1\itr_60.pkl,13,False,beam_search,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,spbs\cie_ood_n040_f030_m010_proc100.lp,cie_ood_n040_f030_m010_proc100.lp,hem_structure,2,1,trainseed_1,auto,2026-07-28T17:33:01,timelimit,1200.0,1199.9344717999993,1,0.09335680000367574,0.04676103591918945,0.0,0.03627347946166992,0.0010008811950683594,1,0,90060,0.31974569932685115,33118.26139808296,3529.0,132206.0,10000.0,0.5554892001691983,1049.0,4,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__hem_structure__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\proposed\seed_1\itr_60.pkl,23,True,greedy,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,spbs\cie_ood_n040_f030_m010_proc100.lp,cie_ood_n040_f030_m010_proc100.lp,proposed,2,1,trainseed_1,auto,2026-07-28T17:53:01,timelimit,1200.0,1200.0286852999998,1,0.06908469999325462,0.027313232421875,0.0,0.03270721435546875,0.002254486083984375,1,0,90405,0.31974569932685115,33085.563919651824,3529.0,132206.0,10000.0,0.5554892001691983,1049.0,4,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__proposed__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\proposed\seed_1\itr_60.pkl,23,True,beam_search,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,spbs\cie_ood_n040_f030_m010_proc100.lp,cie_ood_n040_f030_m010_proc100.lp,scip_default,2,1,trainseed_1,auto,2026-07-28T18:13:01,timelimit,1200.0,1200.048710199997,0,0.0,0.0,0.0,0.0,0.0,0,0,116308,0.3209737827715356,33743.40440609519,3527.0,132687.0,10000.0,0.5602930595235744,1103.0,6,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__scip_default__solverseed_2__trainseed_1__trainseed_1.sol,,,,,,False,,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,spbs\cie_ood_n040_f030_m010_proc100.lp,cie_ood_n040_f030_m010_proc100.lp,adaptive_cutsel,2,1,trainseed_1,auto,2026-07-28T18:33:01,timelimit,1200.0,1199.9560937999995,0,0.0,0.0,0.0,0.0,0.0,0,0,123492,0.2696335078534031,29758.033730967923,3395.0,131876.0,10000.0,0.4744626666773805,910.0,13,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__adaptive_cutsel__solverseed_2__trainseed_1__trainseed_1.sol,,"{""dircutoffdistweight"": 0.0, ""efficacyweight"": 0.75, ""intsupportweight"": 0.0, ""objparalweight"": 0.25}",global_default,,,False,,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,spbs\cie_ood_n048_f012_m036_proc100.lp,cie_ood_n048_f012_m036_proc100.lp,rdmct_feature_only,2,1,trainseed_1,auto,2026-07-28T18:53:01,timelimit,1200.0,1199.9297730000035,1,0.056540399993536994,0.019587278366088867,0.0010001659393310547,0.03415966033935547,0.0009999275207519531,1,0,59267,0.3636527778064763,33247.710909009256,5481.88416678204,193344.01142365608,6967.0,0.3566715886345073,856.483222249982,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__rdmct_feature_only__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\feature_only\seed_1\itr_60.pkl,23,False,greedy,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,spbs\cie_ood_n048_f012_m036_proc100.lp,cie_ood_n048_f012_m036_proc100.lp,hem_beam,2,1,trainseed_1,auto,2026-07-28T19:13:01,timelimit,1200.0,1199.9938790000015,1,0.054969400000118185,0.018199920654296875,0.0010006427764892578,0.035335540771484375,0.0,1,0,80979,0.36162050839096743,33170.93073868926,5481.88416678204,193344.01142365608,6967.0,0.3566715886345073,856.483222249982,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__hem_beam__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\hem\seed_1\itr_60.pkl,13,False,beam_search,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,spbs\cie_ood_n048_f012_m036_proc100.lp,cie_ood_n048_f012_m036_proc100.lp,hem_structure,2,1,trainseed_1,auto,2026-07-28T19:33:01,timelimit,1200.0,1199.9948471000025,1,0.07623750000493601,0.05710768699645996,0.0,0.016171932220458984,0.0010006427764892578,1,0,81104,0.3629746809502821,33225.38281956481,5481.88416678204,193344.01142365608,6967.0,0.3566715886345073,856.483222249982,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__hem_structure__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\proposed\seed_1\itr_60.pkl,23,True,greedy,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,spbs\cie_ood_n048_f012_m036_proc100.lp,cie_ood_n048_f012_m036_proc100.lp,proposed,2,1,trainseed_1,auto,2026-07-28T19:53:01,timelimit,1200.0,1199.997933599996,1,0.05074819999572355,0.01840376853942871,0.0,0.029846668243408203,0.0010116100311279297,1,0,80900,0.3629746809502821,33225.38281956481,5481.88416678204,193344.01142365608,6967.0,0.3566715886345073,856.483222249982,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__proposed__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\proposed\seed_1\itr_60.pkl,23,True,beam_search,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,spbs\cie_ood_n048_f012_m036_proc100.lp,cie_ood_n048_f012_m036_proc100.lp,scip_default,2,1,trainseed_1,auto,2026-07-28T20:13:01,timelimit,1200.0,1200.0290335000027,0,0.0,0.0,0.0,0.0,0.0,0,0,70392,0.3609444306807435,33100.27984782461,5481.88416678204,193344.01142365608,6967.0,0.3566715886345073,856.483222249982,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__scip_default__solverseed_2__trainseed_1__trainseed_1.sol,,,,,,False,,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,spbs\cie_ood_n048_f012_m036_proc100.lp,cie_ood_n048_f012_m036_proc100.lp,adaptive_cutsel,2,1,trainseed_1,auto,2026-07-28T20:33:01,timelimit,1200.0,1199.960154100001,0,0.0,0.0,0.0,0.0,0.0,0,0,70227,0.3609444306807435,33100.31633163089,5481.88416678204,193344.01142365608,6967.0,0.3566715886345073,856.483222249982,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__adaptive_cutsel__solverseed_2__trainseed_1__trainseed_1.sol,,"{""dircutoffdistweight"": 0.0, ""efficacyweight"": 0.75, ""intsupportweight"": 0.0, ""objparalweight"": 0.25}",global_default,,,False,,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,spbs\cie_ood_n048_f012_m036_proc100.lp,cie_ood_n048_f012_m036_proc100.lp,hem,2,1,trainseed_1,auto,2026-07-28T20:53:01,timelimit,1200.0,1199.8970418000026,1,0.027440800004114863,0.017153501510620117,0.0010001659393310547,0.008999824523925781,0.0,1,0,80875,0.36162050839096743,33171.49623768663,5481.88416678204,193344.01142365608,6967.0,0.3566715886345073,856.483222249982,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__hem__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\hem\seed_1\itr_60.pkl,13,False,greedy,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f024_m024_proc100.lp,spbs\cie_ood_n048_f024_m024_proc100.lp,cie_ood_n048_f024_m024_proc100.lp,hem_beam,2,1,trainseed_1,auto,2026-07-28T21:13:01,timelimit,1200.0,1200.1068225000054,1,0.08897720000095433,0.021155357360839844,0.0009996891021728516,0.06569671630859375,0.0,1,0,47683,0.5021875298992271,43750.106894516306,5793.93730282132,177142.69756637537,7111.0,0.65446116785656,625.1293538239529,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f024_m024_proc100__hem_beam__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\hem\seed_1\itr_60.pkl,13,False,beam_search,
cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,1200.0,[],D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f024_m024_proc100.lp,spbs\cie_ood_n048_f024_m024_proc100.lp,cie_ood_n048_f024_m024_proc100.lp,hem_structure,2,1,trainseed_1,auto,2026-07-28T21:33:01,timelimit,1200.0,1200.0161960999976,1,0.044955699995625764,0.026140689849853516,0.0010008811950683594,0.01500391960144043,0.0009996891021728516,1,0,62955,0.49174492863576663,42455.23613429136,5793.93730282132,177142.69756637537,7111.0,0.65446116785656,625.1293538239529,1,True,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_final_v1\seed2\solutions\cie_ood__cie_ood_n048_f024_m024_proc100__hem_structure__solverseed_2__trainseed_1__trainseed_1.sol,,,,D:\git\git\RDMCT-A3C\cie\models\proposed\seed_1\itr_60.pkl,23,True,greedy,
